candidate_step,candidate_index,is_teacher_p,distance_to_p,total_score,raw_crossing,close_onset,close_streak,qpos,eef_speed_now,eef_speed_prev,eef_deceleration_delta,time_since_prev_close,time_since_last_open,trace_id,task_key,state_id
9,0,0,-60,3.8,1,1,1,-3e-06,0.003059,0.003744,-0.000685,,,trace_butter_s48_w0_10_s20d_clean_seed0_job330119,butter,48
15,1,0,-54,3.3,1,1,1,-2.7e-05,0.011456,0.00679,0.004666,6,,trace_butter_s48_w0_10_s20d_clean_seed0_job330119,butter,48
21,2,0,-48,3.3,1,1,1,-0.000146,0.019329,0.015563,0.003766,6,,trace_butter_s48_w0_10_s20d_clean_seed0_job330119,butter,48
69,3,1,0,3.3,1,1,1,-0.026582,0.013557,0.014893,-0.001336,48,,trace_butter_s48_w0_10_s20d_clean_seed0_job330119,butter,48
144,4,0,75,3.8,1,1,1,-7.7e-05,0.004075,0.010603,-0.006528,75,,trace_butter_s48_w0_10_s20d_clean_seed0_job330119,butter,48
62,0,1,0,3.3,1,1,1,-6.2e-05,0.017981,0.01912,-0.001139,,,trace_chocolate_pudding_s10_w0_10_s20d_clean_seed0_job330121,chocolate_pudding,10
152,1,0,90,3.8,1,1,1,-0.002882,0.005421,0.006277,-0.000856,90,,trace_chocolate_pudding_s10_w0_10_s20d_clean_seed0_job330121,chocolate_pudding,10
156,2,0,94,3.8,1,1,1,-0.001742,0.005987,0.007863,-0.001876,4,,trace_chocolate_pudding_s10_w0_10_s20d_clean_seed0_job330121,chocolate_pudding,10
164,3,0,102,3.3,1,1,1,-0.001122,0.007769,0.00658,0.001189,8,,trace_chocolate_pudding_s10_w0_10_s20d_clean_seed0_job330121,chocolate_pudding,10
169,4,0,107,3.3,1,1,1,-0.000656,0.004796,0.00446,0.000336,5,,trace_chocolate_pudding_s10_w0_10_s20d_clean_seed0_job330121,chocolate_pudding,10
171,5,0,109,3.3,1,1,1,-0.000462,0.006849,0.005549,0.0013,2,,trace_chocolate_pudding_s10_w0_10_s20d_clean_seed0_job330121,chocolate_pudding,10
176,6,0,114,3.3,1,1,1,-8e-05,0.011267,0.009772,0.001495,5,,trace_chocolate_pudding_s10_w0_10_s20d_clean_seed0_job330121,chocolate_pudding,10
182,7,0,120,3.3,1,1,1,-2e-06,0.007768,0.002263,0.005505,6,,trace_chocolate_pudding_s10_w0_10_s20d_clean_seed0_job330121,chocolate_pudding,10
184,8,0,122,3.8,1,1,1,3e-06,0.00364,0.00762,-0.00398,2,,trace_chocolate_pudding_s10_w0_10_s20d_clean_seed0_job330121,chocolate_pudding,10
44,0,0,-2,3.3,1,1,1,-3.9e-05,0.027861,0.030561,-0.0027,,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
46,1,1,0,3.3,1,1,1,0.000102,0.014672,0.021714,-0.007042,2,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
62,2,0,16,3.8,1,1,1,0.003895,0.003783,0.007253,-0.00347,16,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
153,3,0,107,3.8,1,1,1,0.002404,0.008148,0.014333,-0.006185,91,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
157,4,0,111,3.8,1,1,1,0.00173,0.00467,0.006962,-0.002292,4,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
163,5,0,117,3.3,1,1,1,0.000857,0.007952,0.006504,0.001448,6,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
166,6,0,120,3.3,1,1,1,0.00045,0.005732,0.003958,0.001774,3,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
170,7,0,124,3.8,1,1,1,0.003572,0.008423,0.011917,-0.003494,4,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
175,8,0,129,3.3,1,1,1,0.002283,0.006649,0.004128,0.002521,5,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
181,9,0,135,3.3,1,1,1,0.001544,0.005102,0.004137,0.000965,6,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
185,10,0,139,3.8,1,1,1,0.000824,0.003566,0.004766,-0.0012,4,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
188,11,0,142,3.3,1,1,1,0.000928,0.004537,0.003645,0.000892,3,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
191,12,0,145,3.3,1,1,1,0.001099,0.003882,0.002969,0.000913,3,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
198,13,0,152,3.3,1,1,1,0.003327,0.00158,0.001311,0.000269,7,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
204,14,0,158,3.3,1,1,1,0.00262,0.00029,0.000232,5.8e-05,6,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
208,15,0,162,3.3,1,1,1,0.0027,0.000346,0.000272,7.4e-05,4,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
212,16,0,166,3.3,1,1,1,0.002316,0.003707,0.001378,0.002329,4,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
216,17,0,170,3.3,1,1,1,0.001872,0.003192,0.002401,0.000791,4,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
223,18,0,177,3.3,1,1,1,0.004826,0.003723,0.001451,0.002272,7,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
266,19,0,220,2.8,1,1,1,0.008381,0.000154,0.000107,4.7e-05,43,,trace_chocolate_pudding_s11_w0_10_s20d_clean_seed0_job330122,chocolate_pudding,11
12,0,0,-87,3.3,1,1,1,-7.3e-05,0.016928,0.014363,0.002565,,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
55,1,0,-44,3.3,1,1,1,-0.000155,0.02319,0.02409,-0.0009,43,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
66,2,0,-33,3.8,1,1,1,-0.000195,0.009825,0.010324,-0.000499,11,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
77,3,0,-22,3.8,1,1,1,-0.000174,0.003165,0.003332,-0.000167,11,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
80,4,0,-19,3.8,1,1,1,-0.002635,0.004131,0.007044,-0.002913,3,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
90,5,0,-9,3.3,1,1,1,-0.013894,0.000286,0.000202,8.4e-05,10,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
92,6,0,-7,3.3,1,1,1,-0.014423,0.000714,0.000578,0.000136,2,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
94,7,0,-5,3.8,1,1,1,-0.014538,0.000428,0.000715,-0.000287,2,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
99,8,1,0,3.3,1,1,1,-0.014808,0.003322,0.002968,0.000354,5,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
104,9,0,5,3.8,1,1,1,-0.026486,0.00437,0.00656,-0.00219,5,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
194,10,0,95,3.8,1,1,1,-0.002951,0.002104,0.006514,-0.00441,90,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
204,11,0,105,3.8,1,1,1,-0.001933,0.008389,0.009986,-0.001597,10,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
209,12,0,110,3.8,1,1,1,0.002177,0.0019,0.00295,-0.00105,5,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
225,13,0,126,3.8,1,1,1,0.001561,0.004525,0.005347,-0.000822,16,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
229,14,0,130,3.8,1,1,1,0.000879,0.000658,0.000956,-0.000298,4,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
231,15,0,132,3.8,1,1,1,0.000625,0.000418,0.000615,-0.000197,2,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
246,16,0,147,3.8,1,1,1,0.000331,8.1e-05,0.000109,-2.8e-05,15,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
249,17,0,150,3.3,1,1,1,0.000331,0.000392,0.000307,8.5e-05,3,,trace_chocolate_pudding_s12_w0_10_s20d_clean_seed0_job330123,chocolate_pudding,12
53,0,1,0,3.3,1,1,1,-6.4e-05,0.027615,0.02666,0.000955,,,trace_chocolate_pudding_s14_w0_10_s20d_clean_seed0_job330125,chocolate_pudding,14
57,1,0,4,3.8,1,1,1,-0.004405,0.002415,0.005918,-0.003503,4,,trace_chocolate_pudding_s14_w0_10_s20d_clean_seed0_job330125,chocolate_pudding,14
52,0,1,0,3.3,1,1,1,-7.7e-05,0.034915,0.036456,-0.001541,,,trace_chocolate_pudding_s15_w0_10_s20d_clean_seed0_job330126,chocolate_pudding,15
130,1,0,78,3.3,1,1,1,0.000347,0.013085,0.020612,-0.007527,78,,trace_chocolate_pudding_s15_w0_10_s20d_clean_seed0_job330126,chocolate_pudding,15
9,0,0,-57,3.3,1,1,1,-0.000241,0.024674,0.022401,0.002273,,,trace_chocolate_pudding_s17_w0_10_s20d_clean_seed0_job330128,chocolate_pudding,17
17,1,0,-49,3.3,1,1,1,-0.000166,0.016173,0.008798,0.007375,8,,trace_chocolate_pudding_s17_w0_10_s20d_clean_seed0_job330128,chocolate_pudding,17
66,2,1,0,3.3,1,1,1,-5e-06,0.028708,0.027915,0.000793,49,,trace_chocolate_pudding_s17_w0_10_s20d_clean_seed0_job330128,chocolate_pudding,17
69,3,0,3,3.3,1,1,1,-0.004209,0.020643,0.027368,-0.006725,3,,trace_chocolate_pudding_s17_w0_10_s20d_clean_seed0_job330128,chocolate_pudding,17
155,4,0,89,3.3,1,1,1,0.000588,0.014429,0.017534,-0.003105,86,,trace_chocolate_pudding_s17_w0_10_s20d_clean_seed0_job330128,chocolate_pudding,17
165,5,0,99,3.8,1,1,1,0.000694,0.007629,0.009709,-0.00208,10,,trace_chocolate_pudding_s17_w0_10_s20d_clean_seed0_job330128,chocolate_pudding,17
168,6,0,102,3.3,1,1,1,0.000627,0.006396,0.005829,0.000567,3,,trace_chocolate_pudding_s17_w0_10_s20d_clean_seed0_job330128,chocolate_pudding,17
44,0,1,0,3.3,1,1,1,-2.4e-05,0.032185,0.033301,-0.001116,,,trace_chocolate_pudding_s18_w0_10_s20d_clean_seed0_job330129,chocolate_pudding,18
48,1,0,4,3.3,1,1,1,-0.011566,0.017642,0.024282,-0.00664,4,,trace_chocolate_pudding_s18_w0_10_s20d_clean_seed0_job330129,chocolate_pudding,18
134,2,0,90,3.8,1,1,1,-0.002027,0.008453,0.01831,-0.009857,86,,trace_chocolate_pudding_s18_w0_10_s20d_clean_seed0_job330129,chocolate_pudding,18
138,3,0,94,3.3,1,1,1,-0.001694,0.003031,0.002505,0.000526,4,,trace_chocolate_pudding_s18_w0_10_s20d_clean_seed0_job330129,chocolate_pudding,18
141,4,0,97,3.8,1,1,1,-0.00113,0.000403,0.000646,-0.000243,3,,trace_chocolate_pudding_s18_w0_10_s20d_clean_seed0_job330129,chocolate_pudding,18
144,5,0,100,3.3,1,1,1,-0.000655,0.000432,0.000221,0.000211,3,,trace_chocolate_pudding_s18_w0_10_s20d_clean_seed0_job330129,chocolate_pudding,18
146,6,0,102,3.3,1,1,1,-0.000398,0.004319,0.00219,0.002129,2,,trace_chocolate_pudding_s18_w0_10_s20d_clean_seed0_job330129,chocolate_pudding,18
156,7,0,112,3.8,1,1,1,-2.2e-05,0.000886,0.002073,-0.001187,10,,trace_chocolate_pudding_s18_w0_10_s20d_clean_seed0_job330129,chocolate_pudding,18
161,8,0,117,3.3,1,1,1,3.2e-05,0.003969,0.003629,0.00034,5,,trace_chocolate_pudding_s18_w0_10_s20d_clean_seed0_job330129,chocolate_pudding,18
167,9,0,123,3.3,1,1,1,8.9e-05,0.006906,0.002847,0.004059,6,,trace_chocolate_pudding_s18_w0_10_s20d_clean_seed0_job330129,chocolate_pudding,18
169,10,0,125,3.8,1,1,1,8.8e-05,0.001099,0.003648,-0.002549,2,,trace_chocolate_pudding_s18_w0_10_s20d_clean_seed0_job330129,chocolate_pudding,18
54,0,1,0,3.3,1,1,1,-7.1e-05,0.020707,0.022903,-0.002196,,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
57,1,0,3,3.3,1,1,1,1.9e-05,0.011144,0.01326,-0.002116,3,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
143,2,0,89,3.3,1,1,1,0.007019,0.008506,0.009016,-0.00051,86,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
145,3,0,91,3.3,1,1,1,0.006133,0.002445,0.005235,-0.00279,2,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
149,4,0,95,3.3,1,1,1,0.003231,0.007422,0.00488,0.002542,4,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
152,5,0,98,3.3,1,1,1,0.00216,0.0113,0.006486,0.004814,3,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
156,6,0,102,3.3,1,1,1,0.001734,0.004733,0.003378,0.001355,4,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
159,7,0,105,3.3,1,1,1,0.001178,0.003277,0.00267,0.000607,3,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
163,8,0,109,3.8,1,1,1,0.000273,0.00235,0.005705,-0.003355,4,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
165,9,0,111,3.3,1,1,1,0.000143,0.004563,0.004163,0.0004,2,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
169,10,0,115,3.8,1,1,1,0.000283,0.003084,0.006382,-0.003298,4,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
171,11,0,117,3.3,1,1,1,0.000269,0.006367,0.004659,0.001708,2,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
176,12,0,122,3.3,1,1,1,6.8e-05,0.013571,0.011407,0.002164,5,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
181,13,0,127,3.8,1,1,1,6e-06,0.003426,0.006394,-0.002968,5,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
187,14,0,133,3.3,1,1,1,-0.0,0.008488,0.003003,0.005485,6,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
189,15,0,135,3.8,1,1,1,-2.8e-05,0.004123,0.006985,-0.002862,2,,trace_chocolate_pudding_s19_w0_10_s20d_clean_seed0_job330130,chocolate_pudding,19
49,0,1,0,3.3,1,1,1,-1.4e-05,0.032854,0.034468,-0.001614,,,trace_chocolate_pudding_s20_w0_10_s20d_clean_seed0_job330131,chocolate_pudding,20
53,1,0,4,3.3,1,1,1,0.000122,0.027078,0.025576,0.001502,4,,trace_chocolate_pudding_s20_w0_10_s20d_clean_seed0_job330131,chocolate_pudding,20
144,2,0,95,3.8,1,1,1,7.4e-05,0.008009,0.010853,-0.002844,91,,trace_chocolate_pudding_s20_w0_10_s20d_clean_seed0_job330131,chocolate_pudding,20
146,3,0,97,3.8,1,1,1,9.1e-05,0.002172,0.004984,-0.002812,2,,trace_chocolate_pudding_s20_w0_10_s20d_clean_seed0_job330131,chocolate_pudding,20
156,4,0,107,3.8,1,1,1,0.000165,0.003225,0.00479,-0.001565,10,,trace_chocolate_pudding_s20_w0_10_s20d_clean_seed0_job330131,chocolate_pudding,20
161,5,0,112,3.3,1,1,1,0.000195,0.002729,0.00124,0.001489,5,,trace_chocolate_pudding_s20_w0_10_s20d_clean_seed0_job330131,chocolate_pudding,20
164,6,0,115,3.3,1,1,1,0.000179,0.010487,0.008433,0.002054,3,,trace_chocolate_pudding_s20_w0_10_s20d_clean_seed0_job330131,chocolate_pudding,20
169,7,0,120,3.3,1,1,1,0.000156,0.007904,0.002464,0.00544,5,,trace_chocolate_pudding_s20_w0_10_s20d_clean_seed0_job330131,chocolate_pudding,20
175,8,0,126,3.3,1,1,1,0.000154,0.008404,0.003354,0.00505,6,,trace_chocolate_pudding_s20_w0_10_s20d_clean_seed0_job330131,chocolate_pudding,20
179,9,0,130,3.8,1,1,1,0.000147,0.002378,0.006723,-0.004345,4,,trace_chocolate_pudding_s20_w0_10_s20d_clean_seed0_job330131,chocolate_pudding,20
182,10,0,133,3.3,1,1,1,0.000146,0.004304,0.004283,2.1e-05,3,,trace_chocolate_pudding_s20_w0_10_s20d_clean_seed0_job330131,chocolate_pudding,20
54,0,0,-36,3.3,1,1,1,-9.2e-05,0.02751,0.031321,-0.003811,,,trace_chocolate_pudding_s22_w0_10_s20d_clean_seed0_job330133,chocolate_pudding,22
59,1,0,-31,3.8,1,1,1,0.00019,0.00705,0.01172,-0.00467,5,,trace_chocolate_pudding_s22_w0_10_s20d_clean_seed0_job330133,chocolate_pudding,22
64,2,0,-26,3.8,1,1,1,0.000969,0.005548,0.006116,-0.000568,5,,trace_chocolate_pudding_s22_w0_10_s20d_clean_seed0_job330133,chocolate_pudding,22
84,3,0,-6,3.3,1,1,1,-0.001139,0.001675,0.001648,2.7e-05,20,,trace_chocolate_pudding_s22_w0_10_s20d_clean_seed0_job330133,chocolate_pudding,22
90,4,1,0,3.3,1,1,1,-0.006491,0.001041,0.000851,0.00019,6,,trace_chocolate_pudding_s22_w0_10_s20d_clean_seed0_job330133,chocolate_pudding,22
94,5,0,4,3.3,1,1,1,-0.011926,0.004391,0.004259,0.000132,4,,trace_chocolate_pudding_s22_w0_10_s20d_clean_seed0_job330133,chocolate_pudding,22
200,6,0,110,3.8,1,1,1,-0.005474,0.006526,0.017598,-0.011072,106,,trace_chocolate_pudding_s22_w0_10_s20d_clean_seed0_job330133,chocolate_pudding,22
204,7,0,114,3.8,1,1,1,-0.00286,0.005082,0.008974,-0.003892,4,,trace_chocolate_pudding_s22_w0_10_s20d_clean_seed0_job330133,chocolate_pudding,22
207,8,0,117,3.3,1,1,1,-0.002266,0.008924,0.005323,0.003601,3,,trace_chocolate_pudding_s22_w0_10_s20d_clean_seed0_job330133,chocolate_pudding,22
211,9,0,121,3.3,1,1,1,-0.002119,0.004845,0.004193,0.000652,4,,trace_chocolate_pudding_s22_w0_10_s20d_clean_seed0_job330133,chocolate_pudding,22
215,10,0,125,3.8,1,1,1,-0.001788,0.004679,0.006079,-0.0014,4,,trace_chocolate_pudding_s22_w0_10_s20d_clean_seed0_job330133,chocolate_pudding,22
223,11,0,133,3.3,1,1,1,-0.000431,0.013167,0.011871,0.001296,8,,trace_chocolate_pudding_s22_w0_10_s20d_clean_seed0_job330133,chocolate_pudding,22
47,0,1,0,3.3,1,1,1,-5.9e-05,0.032037,0.033413,-0.001376,,,trace_chocolate_pudding_s23_w0_10_s20d_clean_seed0_job330134,chocolate_pudding,23
140,1,0,93,3.3,1,1,1,-0.000731,0.000699,0.000176,0.000523,93,,trace_chocolate_pudding_s23_w0_10_s20d_clean_seed0_job330134,chocolate_pudding,23
59,0,1,0,3.3,1,1,1,-8.1e-05,0.01828,0.018634,-0.000354,,,trace_chocolate_pudding_s24_w0_10_s20d_clean_seed0_job330135,chocolate_pudding,24
152,1,0,93,3.3,1,1,1,-0.001269,0.005616,0.003162,0.002454,93,,trace_chocolate_pudding_s24_w0_10_s20d_clean_seed0_job330135,chocolate_pudding,24
158,2,0,99,3.8,1,1,1,-0.000613,0.003066,0.003505,-0.000439,6,,trace_chocolate_pudding_s24_w0_10_s20d_clean_seed0_job330135,chocolate_pudding,24
162,3,0,103,3.3,1,1,1,-0.000244,0.005903,0.003145,0.002758,4,,trace_chocolate_pudding_s24_w0_10_s20d_clean_seed0_job330135,chocolate_pudding,24
168,4,0,109,3.8,1,1,1,-5e-05,0.00463,0.006917,-0.002287,6,,trace_chocolate_pudding_s24_w0_10_s20d_clean_seed0_job330135,chocolate_pudding,24
172,5,0,113,3.3,1,1,1,-3.1e-05,0.008424,0.00692,0.001504,4,,trace_chocolate_pudding_s24_w0_10_s20d_clean_seed0_job330135,chocolate_pudding,24
177,6,0,118,3.8,1,1,1,-3.4e-05,0.005428,0.005509,-8.1e-05,5,,trace_chocolate_pudding_s24_w0_10_s20d_clean_seed0_job330135,chocolate_pudding,24
55,0,1,0,3.3,1,1,1,-9e-05,0.026121,0.026548,-0.000427,,,trace_chocolate_pudding_s25_w0_10_s20d_clean_seed0_job330136,chocolate_pudding,25
142,1,0,87,3.3,1,1,1,-0.000571,0.010012,0.01568,-0.005668,87,,trace_chocolate_pudding_s25_w0_10_s20d_clean_seed0_job330136,chocolate_pudding,25
149,2,0,94,3.3,1,1,1,-0.000244,0.005432,0.00483,0.000602,7,,trace_chocolate_pudding_s25_w0_10_s20d_clean_seed0_job330136,chocolate_pudding,25
154,3,0,99,3.3,1,1,1,-6e-06,0.005947,0.003965,0.001982,5,,trace_chocolate_pudding_s25_w0_10_s20d_clean_seed0_job330136,chocolate_pudding,25
156,4,0,101,3.8,1,1,1,-4e-06,0.006216,0.008434,-0.002218,2,,trace_chocolate_pudding_s25_w0_10_s20d_clean_seed0_job330136,chocolate_pudding,25
162,5,0,107,3.8,1,1,1,2e-05,0.002121,0.007191,-0.00507,6,,trace_chocolate_pudding_s25_w0_10_s20d_clean_seed0_job330136,chocolate_pudding,25
165,6,0,110,3.8,1,1,1,2.2e-05,0.001076,0.003267,-0.002191,3,,trace_chocolate_pudding_s25_w0_10_s20d_clean_seed0_job330136,chocolate_pudding,25
56,0,1,0,3.3,1,1,1,-7.7e-05,0.019434,0.021124,-0.00169,,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
59,1,0,3,3.3,1,1,1,4.2e-05,0.01157,0.014104,-0.002534,3,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
133,2,0,77,3.3,1,1,1,0.000385,0.01642,0.021991,-0.005571,74,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
135,3,0,79,3.8,1,1,1,0.000369,0.005683,0.010617,-0.004934,2,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
137,4,0,81,3.3,1,1,1,0.000354,0.005147,0.004925,0.000222,2,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
144,5,0,88,3.8,1,1,1,0.000271,0.001806,0.004643,-0.002837,7,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
147,6,0,91,3.8,1,1,1,0.000176,0.000984,0.001531,-0.000547,3,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
150,7,0,94,3.8,1,1,1,0.000171,0.000144,0.000854,-0.00071,3,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
152,8,0,96,3.3,1,1,1,0.000167,0.001959,0.000565,0.001394,2,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
157,9,0,101,3.8,1,1,1,0.000168,0.002649,0.003461,-0.000812,5,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
160,10,0,104,3.8,1,1,1,0.000164,0.00119,0.001539,-0.000349,3,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
163,11,0,107,3.3,1,1,1,0.000162,0.000836,0.000199,0.000637,3,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
170,12,0,114,3.8,1,1,1,0.000143,0.001622,0.003536,-0.001914,7,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
177,13,0,121,3.3,1,1,1,8.4e-05,0.007754,0.001409,0.006345,7,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
182,14,0,126,3.8,1,1,1,6.3e-05,0.001434,0.005695,-0.004261,5,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
184,15,0,128,3.3,1,1,1,6.6e-05,0.002914,0.001527,0.001387,2,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
190,16,0,134,3.8,1,1,1,6.4e-05,0.001233,0.005716,-0.004483,6,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
192,17,0,136,3.3,1,1,1,5.9e-05,0.004302,0.002908,0.001394,2,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
199,18,0,143,3.8,1,1,1,7.5e-05,0.005012,0.007078,-0.002066,7,,trace_chocolate_pudding_s26_w0_10_s20d_clean_seed0_job330137,chocolate_pudding,26
14,0,0,-48,3.8,1,1,1,2.7e-05,0.006889,0.010416,-0.003527,,,trace_chocolate_pudding_s27_w0_10_s20d_clean_seed0_job330138,chocolate_pudding,27
62,1,1,0,3.3,1,1,1,-2.7e-05,0.032798,0.033849,-0.001051,48,,trace_chocolate_pudding_s27_w0_10_s20d_clean_seed0_job330138,chocolate_pudding,27
157,2,0,95,3.8,1,1,1,-0.000117,0.002326,0.003867,-0.001541,95,,trace_chocolate_pudding_s27_w0_10_s20d_clean_seed0_job330138,chocolate_pudding,27
160,3,0,98,3.3,1,1,1,1.3e-05,0.002835,0.002369,0.000466,3,,trace_chocolate_pudding_s27_w0_10_s20d_clean_seed0_job330138,chocolate_pudding,27
163,4,0,101,3.8,1,1,1,0.000338,0.001982,0.002423,-0.000441,3,,trace_chocolate_pudding_s27_w0_10_s20d_clean_seed0_job330138,chocolate_pudding,27
165,5,0,103,3.3,1,1,1,0.000322,0.004266,0.003403,0.000863,2,,trace_chocolate_pudding_s27_w0_10_s20d_clean_seed0_job330138,chocolate_pudding,27
168,6,0,106,3.8,1,1,1,0.000309,0.002366,0.002742,-0.000376,3,,trace_chocolate_pudding_s27_w0_10_s20d_clean_seed0_job330138,chocolate_pudding,27
172,7,0,110,3.3,1,1,1,0.000225,0.004525,0.001944,0.002581,4,,trace_chocolate_pudding_s27_w0_10_s20d_clean_seed0_job330138,chocolate_pudding,27
179,8,0,117,3.3,1,1,1,5e-05,0.003811,0.00236,0.001451,7,,trace_chocolate_pudding_s27_w0_10_s20d_clean_seed0_job330138,chocolate_pudding,27
