artifact_path,artifact_type,risk_category,reason,recommended_action
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_011283.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_005905.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_009534.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_016994.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_012331.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_000578.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_010859.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_002165.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_016493.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_011431.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_000823.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_013080.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_002012.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_015793.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_007777.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_002484.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_017217.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_005756.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_016218.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_015853.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_007672.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_004772.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_006357.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_004696.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_013303.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_003945.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_018540.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_013720.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_001950.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_009844.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_001932.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_000020.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_018395.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_002879.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_002328.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_010580.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_007448.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_015867.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_017348.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_018750.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_000033.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_018261.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_016178.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_003955.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_015930.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_000810.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_009623.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_006419.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_006739.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_007177.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_017413.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_014855.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_018306.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_014288.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_001821.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_015615.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_001671.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/milestone_2e3_object100_visual_features_openvla_20260527/features/feat_015922.npy,npy,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
