episode_id,task_key,state_id,split,window_start,window_end,actual_window_len,T_gform,relative_lead,candidate_source,delay,clean_open_count,clean_open_ratio,raw_gripper_mean,qpos_start,qpos_end,qpos_min,qpos_max,qpos_delta_abs,qpos_opening_proxy,qpos_velocity_mean,eef_speed_mean,eef_speed_max,eef_displacement,eef_z_delta,dist_to_T_open_onset,dist_to_T_qpos_motion,dist_to_T_qpos_min,dist_to_T_qpos_stable,dist_to_T_eef_slowdown,dist_to_T_done,phase_bin_proxy,phase_bin_reason,phase_bin_confidence,notes,VIS_OPEN,qpos_opening_delta,VIS_done,denominator_status,claim_usable,taxonomy,provenance_status
obj100_tomato_sauce_tomato_sauce_s4,tomato_sauce,4,test,73,90,18,90,-17,negative_delay_sweep,-50,9,0.5,0.498,0.039909,0.028978,0.028978,0.039919,0.01094,0.010931,0.000786,0.222543,0.535749,0.050778,0.003214,-8,-11,-17,-18,57,-89,natural_open_or_release_proxy,open_ratio>0.3,medium,,,,,,,,pending_vis
obj100_tomato_sauce_tomato_sauce_s4,tomato_sauce,4,test,83,100,18,90,-7,negative_delay_sweep,-40,16,0.8889,0.1107,0.036892,0.029419,0.028978,0.036892,0.007914,0.007914,0.000629,0.096178,0.193562,0.095748,-0.000226,2,-1,-7,-8,67,-79,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_tomato_sauce_tomato_sauce_s4,tomato_sauce,4,test,88,105,18,90,-2,negative_delay_sweep,-35,18,1.0,0.0,0.032911,0.029384,0.028978,0.032911,0.003933,0.003933,0.000269,0.086015,0.192139,0.143944,-0.001193,7,4,-2,-3,72,-74,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_tomato_sauce_tomato_sauce_s4,tomato_sauce,4,test,93,110,18,90,3,negative_delay_sweep,-30,18,1.0,0.0,0.02949,0.029353,0.029353,0.02949,0.000138,0.000138,8e-06,0.079696,0.182971,0.155384,-0.001322,12,9,3,2,77,-69,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_tomato_sauce_tomato_sauce_s4,tomato_sauce,4,test,98,115,18,90,8,negative_delay_sweep,-25,18,1.0,0.0,0.029438,0.029321,0.029321,0.029438,0.000117,0.000117,7e-06,0.093422,0.182971,0.156645,-0.000616,17,14,8,7,82,-64,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_tomato_sauce_tomato_sauce_s4,tomato_sauce,4,test,103,120,18,90,13,negative_delay_sweep,-20,18,1.0,0.0,0.029397,0.029291,0.029291,0.029397,0.000107,0.000107,6e-06,0.099383,0.172097,0.168458,-0.00041,22,19,13,12,87,-59,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_tomato_sauce_tomato_sauce_s4,tomato_sauce,4,test,108,125,18,90,18,negative_delay_sweep,-15,18,1.0,0.0,0.029365,0.029261,0.029261,0.029365,0.000104,0.000104,6e-06,0.096737,0.182995,0.175808,-0.000705,27,24,18,17,92,-54,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_tomato_sauce_tomato_sauce_s4,tomato_sauce,4,test,113,130,18,90,23,negative_delay_sweep,-10,18,1.0,0.0,0.029333,0.029234,0.029234,0.029333,9.8e-05,9.8e-05,6e-06,0.112049,0.199257,0.178071,-0.000642,32,29,23,22,97,-49,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_tomato_sauce_tomato_sauce_s4,tomato_sauce,4,test,118,135,18,90,28,negative_delay_sweep,-5,18,1.0,0.0,0.029302,0.029194,0.029194,0.029302,0.000108,0.000108,6e-06,0.095909,0.199257,0.155516,0.001397,37,34,28,27,102,-44,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_tomato_sauce_tomato_sauce_s4,tomato_sauce,4,test,123,140,18,90,33,negative_delay_sweep,0,18,1.0,0.0,0.029272,0.029155,0.029155,0.029272,0.000117,0.000117,7e-06,0.069549,0.199257,0.115424,0.001404,42,39,33,32,107,-39,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_tomato_sauce_tomato_sauce_s4,tomato_sauce,4,test,128,145,18,90,38,negative_delay_sweep,5,14,0.7778,0.2214,0.029244,0.029613,0.029132,0.029613,0.000482,0.000112,3.5e-05,0.050689,0.15046,0.074883,0.001047,47,44,38,37,112,-34,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_tomato_sauce_tomato_sauce_s4,tomato_sauce,4,test,133,150,18,90,43,negative_delay_sweep,10,12,0.6667,0.332,0.029209,0.030324,0.029132,0.030324,0.001192,7.8e-05,7.5e-05,0.028446,0.101364,0.039373,0.00098,52,49,43,42,117,-29,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
